Name,Price,Address,Link,Description,Photo,Date parse,Source
Евро!!! все новое ))),14 000 ₽/мес.,"Красноярский край, Красноярск, р-н Свердловский, мкр. Пашенный, Судостроительная улица, 27В",https://krasnoyarsk.cian.ru/rent/flat/314759116/,"Квартира в новом доме, в аренде не была. Сдается без мебели на долгий срок. Дополнительно оплата квитанции СГК и Управляющей компании (примерно 4000 рублей)","['https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2424470975-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2424472496-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2424472499-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2424470975-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2424472496-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2424472499-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2424472495-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2424470809-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2424472494-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2424472492-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2424472491-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2424472488-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2424470819-2.jpg']",2025-03-26,krasnoyarsk.cian.ru
Просторная видовая каартира,27 000 ₽/мес.,"Красноярский край, Красноярск, р-н Свердловский, мкр. Пашенный, Судостроительная улица, 161",https://krasnoyarsk.cian.ru/rent/flat/315275623/,"Сдается на длительный срок (от 1 года). 
В квартире имеется мебель (горка, диван, стол компьютерный, стулья), кухня полностью оборудована (посудомойка, электроплита с духовкой, холодильник, микроволновка, чайник), в ванной стиралка-автомат, в санузле бойлер. Есть ЖК телевизор SONY 120см диагональ с кабельным ТВ, интернет (кабельный и WiFi), провайдер Maxima.
Недалеко от дома Ярыгинская набережная, ТЦ Полтавский. Рядом с домом много магазинов (Пятерочка) и павильонов.","['https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2434726668-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2434726228-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2434726245-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2434726668-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2434726228-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2434726245-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2434726248-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2434726277-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2434726274-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2434726285-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2434726287-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2434726383-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2434726382-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2434726409-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2434726415-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2434726414-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2434726447-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2434726667-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2434726671-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2434726697-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-sudostroitelnaya-ulica-2434726722-2.jpg']",2025-03-26,krasnoyarsk.cian.ru
"2-комн. квартира, 55 м², 5/5 этаж",28 000 ₽/мес.,"Красноярский край, Красноярск, р-н Советский, мкр. Солнечный, улица 40 лет Победы, 33",https://krasnoyarsk.cian.ru/rent/flat/315301685/,"Сдаётся уютная однокомнатная квартира в современном доме всЯ мебель и техника новая а также ремонт ни кто не жил!!!)))), расположенная по адресу: Красноярск, улица 40 лет Победы, 33. Общая площадь жилья составляет 42 кв. м, а кухня занимает 9 кв. м. Квартира находится на 14 этаже 16-этажного панельного дома, построенного в 2015 году. Из окон открывается вид на тихий двор.

Квартира выполнена с евроремонтом, что создаёт комфортную атмосферу для проживания. В комнате и на кухне есть вся необходимая мебель. Для вашего удобства предусмотрены холодильник, телевизор и стиральная машина. В ванной комнате установлена ванна. Уютная лоджия позволит наслаждаться свежим воздухом в любое время года.

Дом оснащён двумя пассажирскими лифтами и мусоропроводом, что делает проживание более комфортным. Для связи и работы в квартире проведён интернет. Рядом с домом есть удобная парковка, поэтому можно без проблем оставить автомобиль вблизи дома.

Окружение дома предлагает развитую инфраструктуру: в шаговой доступности находятся школы, детские сады, клиники и магазины. Всё необходимое для жизни и отдыха  вблизи вашего нового дома.

Условия аренды: договор аренды заключается напрямую с агентом. Возможно проживание одного или двух человек. Комиссия агенту обсуждается отдельно. Предусмотрен залог за сохранность имущества. 

Приглашаем вас на просмотр этой замечательной квартиры! Записывайтесь прямо сейчас, чтобы увидеть её своими глазами и почувствовать уют и комфорт, которые она предлагает.","['https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-40-let-pobedy-2435264456-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-40-let-pobedy-2435268957-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-40-let-pobedy-2435268974-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-40-let-pobedy-2435264456-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-40-let-pobedy-2435268957-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-40-let-pobedy-2435268974-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-40-let-pobedy-2435268978-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-40-let-pobedy-2435268976-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-40-let-pobedy-2435268975-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-40-let-pobedy-2435268970-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-40-let-pobedy-2435268955-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-40-let-pobedy-2435268962-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-40-let-pobedy-2435268977-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-40-let-pobedy-2435268973-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-40-let-pobedy-2435268967-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-40-let-pobedy-2435268960-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-40-let-pobedy-2435268966-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-40-let-pobedy-2435268871-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-40-let-pobedy-2435268963-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-40-let-pobedy-2435268964-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-40-let-pobedy-2435268958-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-40-let-pobedy-2435268951-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-40-let-pobedy-2435268865-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-40-let-pobedy-2435268961-2.jpg']",2025-03-26,krasnoyarsk.cian.ru
Сдам гостинку,25 000 ₽/мес.,"Красноярский край, Красноярск, р-н Октябрьский, мкр. Студенческий городок, улица Борисова, 26",https://krasnoyarsk.cian.ru/rent/flat/315287105/,"***Квартиру предлагает агентство. Оплата комиссии 50% при заселении***
Сдаётся 1 комнатная квартира в Октябрьском районе, Студгородок, Борисова 26.
Квартира укомплектована всей необходимой мебелью и техникой. Площадь 46м2, лоджия 9м2. На 9 этаже в 15-ти этажном кирпичном доме. Стоимость 25 000. Дополнительно оплачиваются свет и вода.","['https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-borisova-2434991752-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-borisova-2434989035-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-borisova-2434991748-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-borisova-2434991752-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-borisova-2434989035-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-borisova-2434991748-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-borisova-2434989020-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-borisova-2434991753-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-borisova-2434991750-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-borisova-2434991747-2.jpg']",2025-03-26,krasnoyarsk.cian.ru
Сдам 1 комнатную,75 000 ₽/мес.,"Красноярский край, Красноярск, р-н Центральный, улица Республики, 33А",https://krasnoyarsk.cian.ru/rent/flat/314555032/,"В квартире три телевизора (телевизор гостиной будет заменен), холодильник, микроволновая печь, духовка, варочная поверхность, бойлер для нагрева воды, стиральная машина, два больших шкафа, 2 комфортных лоджии. Вид на часовню и сквер. Из гостиной заберу стол. если нужно дополнительно есть возможность парковать машину на подземном паркинге (оплачивается отдельно). есть интернет и охрана квартиры.","['https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-respubliki-2420444731-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-respubliki-2420444723-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-respubliki-2420444735-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-respubliki-2420444731-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-respubliki-2420444723-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-respubliki-2420444735-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-respubliki-2420444721-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-respubliki-2420444724-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-respubliki-2420444730-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-respubliki-2420444739-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-respubliki-2420321175-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-respubliki-2420444712-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-respubliki-2420444719-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-respubliki-2420444740-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-respubliki-2420444716-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-respubliki-2420444720-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-respubliki-2420444736-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-respubliki-2420444737-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-respubliki-2420444733-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-respubliki-2420443471-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-respubliki-2420444726-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-respubliki-2420444725-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-respubliki-2420444738-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-respubliki-2420444722-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-respubliki-2420444715-2.jpg']",2025-03-26,krasnoyarsk.cian.ru
Сдам 2 комнатную,32 000 ₽/мес.,"Красноярский край, Красноярск, р-н Кировский, имени газеты Красноярский Рабочий проспект, 106",https://krasnoyarsk.cian.ru/rent/flat/314233241/,"Сдаётся уютная двухкомнатная квартира в Красноярске, расположенная на проспекте имени Газеты Красноярский Рабочий, 106. Общая площадь квартиры составляет 55 кв. м, из которых 31 кв. м занимает жилая зона, а кухня — 8 кв. м. Квартира находится на 5 этаже пятиэтажного кирпичного дома, построенного в 1956 году. Высота потолков — 2.9 метра, что создаёт ощущение простора.

В квартире сделан евроремонт, поэтому здесь приятно и комфортно находиться. Кухня и комнаты полностью меблированы, что позволяет сразу заселиться без лишних хлопот. Для вашего удобства в квартире есть холодильник, телевизор и стиральная машина. Ванная комната оборудована ванной, а совмещённый санузел обеспечивает дополнительное удобство. Из окон открывается вид как на улицу, так и во двор, а наличие балкона добавляет дополнительное пространство для отдыха.

Дом находится в хорошем состоянии, с наземной парковкой, что избавит вас от забот о месте для автомобиля. Район обжитой, с развитой инфраструктурой. В шаговой доступности находятся школы, детские сады и магазины, что делает расположение квартиры особенно удобным для семей с детьми.

Условия аренды просты и прозрачны. Заключаем договор аренды напрямую с собственником, без комиссий. Возможен длительный срок аренды. Предусмотрен залог, который будет возвращён по окончании срока аренды при соблюдении всех условий договора.

Приглашаем вас на просмотр! Записывайтесь, чтобы оценить все преимущества этой квартиры лично. Мы уверены, что она станет для вас уютным и комфортным домом.","['https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-im-gazety-krasnoyarskiy-rabochiy-prospekt-2413418620-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-im-gazety-krasnoyarskiy-rabochiy-prospekt-2413418623-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-im-gazety-krasnoyarskiy-rabochiy-prospekt-2413407185-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-im-gazety-krasnoyarskiy-rabochiy-prospekt-2413418620-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-im-gazety-krasnoyarskiy-rabochiy-prospekt-2413418623-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-im-gazety-krasnoyarskiy-rabochiy-prospekt-2413407185-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-im-gazety-krasnoyarskiy-rabochiy-prospekt-2413407141-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-im-gazety-krasnoyarskiy-rabochiy-prospekt-2413407351-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-im-gazety-krasnoyarskiy-rabochiy-prospekt-2413407372-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-im-gazety-krasnoyarskiy-rabochiy-prospekt-2413407406-2.jpg']",2025-03-26,krasnoyarsk.cian.ru
Аренда студии Светлогороский,13 000 ₽/мес.,"Красноярский край, Красноярск, р-н Советский, мкр. Зеленая роща, Зеленая Роща мкр, улица Воронова, 37",https://krasnoyarsk.cian.ru/rent/flat/309907033/,"Отдельная Гостинка, укомплектована мебелью бытовой техникой. Сдаётся на длительный срок.  
Оплата услуг агентства недвижимости производится ТОЛЬКО по факту заселения. 
12т.р.+1т.р. за счётчики.","['https://images.cdn-cian.ru/images/kvartira-zelenaya-roshca-voronova-ulica-2323410359-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-zelenaya-roshca-voronova-ulica-2323410372-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-zelenaya-roshca-voronova-ulica-2323410365-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-zelenaya-roshca-voronova-ulica-2323410359-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-zelenaya-roshca-voronova-ulica-2323410372-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-zelenaya-roshca-voronova-ulica-2323410365-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-zelenaya-roshca-voronova-ulica-2323407318-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-zelenaya-roshca-voronova-ulica-2323407316-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-zelenaya-roshca-voronova-ulica-2323407317-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-zelenaya-roshca-voronova-ulica-2323407389-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-zelenaya-roshca-voronova-ulica-2323407388-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-zelenaya-roshca-voronova-ulica-2323407390-2.jpg']",2025-03-26,krasnoyarsk.cian.ru
Сдам 1 комнатную,35 000 ₽/мес.,"Красноярский край, Красноярск, р-н Железнодорожный, улица Железнодорожников, 10",https://krasnoyarsk.cian.ru/rent/flat/315302277/,"Предлагаем светлую двухкомнатную квартиру в спальном районе. В районе есть все для комфортного проживания: магазины, фитнес-клуб, кафе, институт, школа, детский сад, удобная транспортная логистика. Сдается на длительный срок.","['https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-zheleznodorozhnikov-2435266355-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-zheleznodorozhnikov-2435275088-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-zheleznodorozhnikov-2435266512-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-zheleznodorozhnikov-2435266355-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-zheleznodorozhnikov-2435275088-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-zheleznodorozhnikov-2435266512-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-zheleznodorozhnikov-2435275091-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-zheleznodorozhnikov-2435275086-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-zheleznodorozhnikov-2435267077-2.jpg']",2025-03-26,krasnoyarsk.cian.ru
Просторная квартира с мебелью,25 000 ₽/мес.,"Красноярский край, Красноярск, р-н Советский, мкр. Взлетка, улица Авиаторов, 23",https://krasnoyarsk.cian.ru/rent/flat/315278396/,"Квартиру сдает агент. Косиссия по факту заселения
Сдам уютную квартиру в Элитном жилом комплексе Ковчег 
Закрытая территория, охрана, подземная парковка во дворе, 
В квартире имеется все необходимое для проживания 
25900+ полностью платника по квитанции( 4-4,500). Залог 25000
Покажем  по договоренности","['https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-aviatorov-2434777942-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-aviatorov-2434777929-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-aviatorov-2434777938-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-aviatorov-2434777942-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-aviatorov-2434777929-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-aviatorov-2434777938-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-aviatorov-2434777928-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-aviatorov-2434777936-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-aviatorov-2434777914-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-aviatorov-2434777932-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-aviatorov-2434777927-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-aviatorov-2434777930-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-ulica-aviatorov-2434777922-2.jpg']",2025-03-26,krasnoyarsk.cian.ru
1ком. квартира на Взлётке,30 000 ₽/мес.,"Красноярский край, Красноярск, р-н Октябрьский, Вербная улица, 3",https://krasnoyarsk.cian.ru/rent/flat/314989339/,"***Квартиру предлагает агентство. Оплата комиссии 50% при заселении***
Сдаётся 2-х комнатная квартира в Октябрьском районе, Вербная 3. 
Квартира новая, ещё никто не жил. Мебель и техника куплены новые. Укомплектована частично. Площадь 59м2, комнаты раздельные. На 9 этаже в 17-ти этажном новом доме. Стоимость 30 000. Дополнительно оплачивается свет  и вода.","['https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-verbnaya-ulica-2429034294-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-verbnaya-ulica-2429034288-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-verbnaya-ulica-2429029164-1.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-verbnaya-ulica-2429034294-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-verbnaya-ulica-2429034288-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-verbnaya-ulica-2429029164-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-verbnaya-ulica-2429034295-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-verbnaya-ulica-2429034123-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-verbnaya-ulica-2429034118-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-verbnaya-ulica-2429034126-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-verbnaya-ulica-2429034293-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-verbnaya-ulica-2429034296-2.jpg', 'https://images.cdn-cian.ru/images/kvartira-krasnoyarsk-verbnaya-ulica-2429029157-2.jpg']",2025-03-26,krasnoyarsk.cian.ru
